Date,Open,High,Low,Close,Adj Close,Volume
2021-11-22,0.000000,0.315300,0.000000,0.212031,0.212031,5144966
2021-11-23,0.212021,0.216174,0.144036,0.155563,0.155563,3729774
2021-11-24,0.155549,0.173136,0.152138,0.160143,0.160143,811911
2021-11-25,0.155912,0.176403,0.154117,0.162604,0.162604,556806
2021-11-26,0.164078,0.208132,0.145297,0.194551,0.194551,770322
2021-11-27,0.194524,0.219452,0.168603,0.187707,0.187707,779906
2021-11-28,0.187649,0.193533,0.153466,0.162350,0.162350,593891
2021-11-29,0.162326,0.208666,0.156199,0.185792,0.185792,685561
2021-11-30,0.185742,0.210028,0.173437,0.183065,0.183065,830560
2021-12-01,0.183112,0.212570,0.174148,0.200413,0.200413,777476
2021-12-02,0.200410,0.213769,0.169840,0.212962,0.212962,708312
2021-12-03,0.213155,0.213155,0.162935,0.177005,0.177005,866994
2021-12-04,0.176996,0.182977,0.132628,0.155817,0.155817,764730
2021-12-05,0.155805,0.181604,0.153943,0.163411,0.163411,465093
2021-12-06,0.163432,0.165670,0.135590,0.142931,0.142931,530401
2021-12-07,0.142991,0.157054,0.128358,0.134888,0.134888,327131
2021-12-08,0.134883,0.144954,0.116815,0.123112,0.123112,314191
2021-12-09,0.122976,0.124260,0.103058,0.114301,0.114301,215181
2021-12-10,0.114344,0.118612,0.076705,0.080901,0.080901,249018
2021-12-11,0.080893,0.081105,0.070721,0.074477,0.074477,226677
2021-12-12,0.074469,0.076653,0.064650,0.070279,0.070279,214216
2021-12-13,0.070313,0.071577,0.049751,0.057414,0.057414,257363
2021-12-14,0.057414,0.073087,0.043939,0.068778,0.068778,267314
2021-12-15,0.068770,0.082573,0.061836,0.068186,0.068186,311243
2021-12-16,0.068185,0.075132,0.064361,0.067935,0.067935,208514
2021-12-17,0.067944,0.074991,0.064247,0.068163,0.068163,135537
2021-12-18,0.068202,0.079639,0.067623,0.079567,0.079567,65817582
2021-12-19,0.079557,0.080601,0.072455,0.079644,0.079644,7444773
2021-12-20,0.079619,0.088830,0.075138,0.088616,0.088616,106375048
2021-12-21,0.088622,0.104325,0.088455,0.092375,0.092375,108245598
2021-12-22,0.092386,0.102631,0.075288,0.085343,0.085343,66907781
2021-12-23,0.085337,0.085483,0.067854,0.070963,0.070963,71387413
2021-12-24,0.070964,0.293258,0.062275,0.065375,0.065375,61785253
2021-12-25,0.065376,0.069869,0.056488,0.056619,0.056619,97381187
2021-12-26,0.056622,0.063933,0.055679,0.055899,0.055899,87069124
2021-12-27,0.055907,0.056945,0.048385,0.049891,0.049891,56788071
2021-12-28,0.049906,0.067660,0.043608,0.045501,0.045501,60852295
2021-12-29,0.045494,0.051032,0.042786,0.049859,0.049859,63158743
2021-12-30,0.049862,0.050405,0.045602,0.049514,0.049514,63764644
2021-12-31,0.049517,0.050084,0.043087,0.044346,0.044346,142015
2022-01-01,0.044346,0.048186,0.043733,0.046715,0.046715,61323003
2022-01-02,0.046714,0.047374,0.044695,0.046215,0.046215,74575666
2022-01-03,0.046215,0.054260,0.044493,0.048408,0.048408,49907536
2022-01-04,0.048408,0.049218,0.046176,0.048455,0.048455,49431175
2022-01-05,0.048324,0.052521,0.044295,0.044860,0.044860,64093720
2022-01-06,0.044860,0.045629,0.041326,0.044189,0.044189,68365864
2022-01-07,0.044189,0.044214,0.039424,0.041586,0.041586,53886253
2022-01-08,0.041586,0.041693,0.034679,0.036214,0.036214,41814511
2022-01-09,0.036214,0.036666,0.033099,0.035542,0.035542,31360730
2022-01-10,0.035542,0.035662,0.031108,0.031365,0.031365,26256053
2022-01-11,0.031365,0.031485,0.025119,0.025784,0.025784,22832052
2022-01-12,0.025784,0.032879,0.024923,0.027728,0.027728,10685247
2022-01-13,0.027728,0.027728,0.025995,0.026930,0.026930,23416917
2022-01-14,0.026930,0.028916,0.023385,0.023386,0.023386,24646755
2022-01-15,0.023387,0.033468,0.021713,0.030175,0.030175,11368478
2022-01-16,0.032467,0.039717,0.023657,0.033330,0.033330,11891418
2022-01-17,0.033330,0.037839,0.024665,0.035479,0.035479,15183168
2022-01-18,0.035483,0.038962,0.025063,0.028274,0.028274,27814155
2022-01-19,0.028274,0.032793,0.028264,0.031318,0.031318,8769741
2022-01-20,0.031318,0.032197,0.026665,0.030364,0.030364,9104043
2022-01-21,0.030373,0.032327,0.024989,0.026092,0.026092,15708184
2022-01-22,0.026092,0.026603,0.018252,0.021972,0.021972,23515810
2022-01-23,0.020536,0.022771,0.018510,0.019837,0.019837,31980442
2022-01-24,0.019837,0.024256,0.017621,0.023824,0.023824,21537009
2022-01-25,0.023824,0.023837,0.016068,0.017854,0.017854,39764972
2022-01-26,0.017834,0.022037,0.017725,0.020448,0.020448,16123630
2022-01-27,0.020473,0.023825,0.016930,0.022386,0.022386,84477
2022-01-28,0.022386,0.022492,0.017980,0.018085,0.018085,895462
2022-01-29,0.018081,0.021337,0.016073,0.019793,0.019793,13921295
2022-01-30,0.019793,0.021707,0.015841,0.020430,0.020430,1240042
2022-01-31,0.020411,0.021487,0.017065,0.020221,0.020221,37213678
2022-02-01,0.020221,0.022194,0.017385,0.017385,0.017385,15822496
2022-02-02,0.017385,0.022207,0.016019,0.020007,0.020007,20039781
2022-02-03,0.020007,0.020512,0.016016,0.020505,0.020505,29975240
2022-02-04,0.020505,0.022012,0.017515,0.022007,0.022007,19165093
2022-02-05,0.022007,0.025218,0.022003,0.025213,0.025213,21273757
2022-02-06,0.025213,0.025223,0.016773,0.025211,0.025211,12329867
2022-02-07,0.025211,0.025215,0.016776,0.024604,0.024604,14702256
2022-02-08,0.024605,0.024621,0.018400,0.023969,0.023969,14626163
2022-02-09,0.023969,0.023980,0.015010,0.017655,0.017655,23869523
2022-02-10,0.017654,0.021963,0.017242,0.017243,0.017243,11263812
2022-02-11,0.017243,0.021855,0.017044,0.019586,0.019586,15945761
2022-02-12,0.019586,0.023940,0.018643,0.019899,0.019899,22004448
2022-02-13,0.019899,0.021489,0.017684,0.019370,0.019370,22289953
2022-02-14,0.019370,0.021490,0.018981,0.020954,0.020954,8685941
2022-02-15,0.020954,0.021000,0.020913,0.020969,0.020969,16624505
2022-02-16,0.020969,0.020971,0.016146,0.019374,0.019374,13324764
2022-02-17,0.019374,0.019376,0.016132,0.016134,0.016134,19005791
2022-02-18,0.016134,0.019779,0.014995,0.019771,0.019771,5159158
2022-02-19,0.019771,0.019778,0.016438,0.016460,0.016460,4059634
2022-02-20,0.016460,0.018290,0.014203,0.014426,0.014426,53382
2022-02-21,0.014466,0.014853,0.013826,0.013884,0.013884,56256
2022-02-22,0.013883,0.015503,0.013126,0.014620,0.014620,3658928
2022-02-23,0.014620,0.014841,0.012392,0.012837,0.012837,35524
2022-02-24,0.012837,0.012875,0.011543,0.012211,0.012211,49548
2022-02-25,0.012211,0.014055,0.011461,0.013266,0.013266,4872437
2022-02-26,0.013266,0.013627,0.012276,0.012679,0.012679,1768973
2022-02-27,0.012679,0.013435,0.012200,0.012315,0.012315,33715356
2022-02-28,0.012315,0.013010,0.011824,0.012495,0.012495,3996566
2022-03-01,0.012495,0.013381,0.010888,0.011392,0.011392,1151323
2022-03-02,0.011396,0.011978,0.010757,0.011180,0.011180,928065
2022-03-03,0.011180,0.012388,0.010266,0.011392,0.011392,791799
2022-03-04,0.011392,0.013254,0.010055,0.012040,0.012040,1561117
2022-03-05,0.012040,0.012645,0.011268,0.011547,0.011547,2900849
2022-03-06,0.011547,0.013890,0.011530,0.012206,0.012206,7290446
2022-03-07,0.012206,0.012360,0.011289,0.011617,0.011617,5890177
2022-03-08,0.011617,0.011918,0.011215,0.011499,0.011499,13012608
2022-03-09,0.011499,0.011827,0.010938,0.011197,0.011197,9752893
2022-03-10,0.011197,0.011804,0.011105,0.011689,0.011689,15861373
2022-03-11,0.011689,0.013470,0.011582,0.011732,0.011732,11348854
